src_deg,dst_deg,src_vol,dst_vol,src_pr,dst_pr,katz,maxflow,shortpaths,tag,aff,propflow,sp,pa,label,id1,id2
6.0,11.0,11.0,15.0,0.000107609,0.000150622,7.59375e-10,11.0,10.0,0.0518999,0.0,0.000742949,9.0,66.0,0.0,363677.0,1673621.0
4.0,7.0,4.0,14.0,8.69265e-05,0.000114428,6.5625e-10,4.0,3.0,0.0,0.0,0.000286248,9.0,28.0,0.0,467613.0,477614.0
1.0,3.0,1.0,7.0,3.02748e-05,8.22122e-05,2.59375e-09,1.0,1.0,0.0,0.0,0.000599427,9.0,3.0,0.0,426252.0,605639.0
2.0,10.0,2.0,21.0,5.99295e-05,0.000177903,1.25625e-09,2.0,3.0,0.0,0.0220113,0.00369318,10.0,20.0,0.0,72176.0,785257.0
15.0,9.0,23.0,16.0,0.000286823,0.000141008,6.65625e-10,13.0,6.0,0.0,0.310253,8.0493e-06,11.0,135.0,0.0,322123.0,1170359.0
14.0,3.0,27.0,3.0,0.000241923,5.6077e-05,6.5625e-10,3.0,3.0,0.0796398,0.0,1.45785e-05,11.0,42.0,0.0,390605.0,1324635.0
18.0,4.0,38.0,9.0,0.000224151,8.89028e-05,6.84375e-10,7.0,3.0,0.0750059,0.0,9.85364e-05,11.0,72.0,0.0,402546.0,667443.0
17.0,4.0,42.0,4.0,0.000236684,7.68921e-05,2.75625e-09,4.0,4.0,0.0798723,0.182259,0.000671435,11.0,68.0,0.0,401644.0,420279.0
9.0,2.0,18.0,2.0,0.000130873,5.27982e-05,6.625e-10,2.0,1.0,0.0,0.108465,7.91754e-05,9.0,18.0,0.0,303117.0,687307.0
4.0,1.0,12.0,5.0,8.92076e-05,2.89743e-05,1.35625e-09,2.0,1.0,0.0,0.217113,6.19888e-05,9.0,4.0,0.0,592895.0,1136565.0
3.0,7.0,7.0,8.0,6.54295e-05,0.000109194,7.125e-10,7.0,6.0,0.0198341,0.0,0.000118648,9.0,21.0,0.0,380617.0,650129.0
5.0,2.0,12.0,5.0,8.231e-05,5.88797e-05,6.59375e-10,5.0,2.0,0.020646,0.0,0.000110411,9.0,10.0,0.0,512947.0,840464.0
12.0,4.0,37.0,8.0,0.000201939,0.000103512,6.6875e-10,6.0,2.0,0.0,0.0,3.55471e-05,11.0,48.0,0.0,551506.0,908700.0
10.0,2.0,14.0,4.0,0.000179792,4.71467e-05,1.37188e-09,4.0,2.0,0.0136768,0.0414039,6.74449e-05,11.0,20.0,0.0,61742.0,497467.0
4.0,1.0,6.0,1.0,7.89855e-05,3.01812e-05,6.4375e-10,1.0,1.0,0.124611,0.0,4.39705e-05,9.0,4.0,0.0,303161.0,1646410.0
4.0,3.0,9.0,5.0,8.67833e-05,8.7062e-05,6.34375e-10,5.0,1.0,0.0,0.0,0.00520833,9.0,12.0,0.0,157094.0,1484039.0
8.0,5.0,11.0,7.0,0.000174446,0.000113723,6.46875e-10,7.0,2.0,0.140248,0.0,0.00034188,11.0,40.0,0.0,564226.0,1252205.0
5.0,4.0,13.0,5.0,0.000114573,8.46655e-05,6.53125e-10,5.0,4.0,0.0,0.0,0.000160366,9.0,20.0,0.0,58974.0,1424442.0
2.0,4.0,2.0,6.0,3.72298e-05,0.000106006,1.4125e-09,2.0,3.0,0.0,0.0406978,0.000923753,9.0,8.0,0.0,153183.0,596167.0
4.0,12.0,18.0,17.0,9.8871e-05,0.000168757,2.625e-09,5.0,9.0,0.34963,0.106066,0.000550969,9.0,48.0,0.0,289897.0,533391.0
16.0,4.0,56.0,4.0,0.000274911,7.1948e-05,7.25e-10,4.0,4.0,0.124747,0.101823,6.79843e-06,11.0,64.0,0.0,12410.0,787210.0
2.0,7.0,2.0,20.0,6.81541e-05,0.000103322,1.30313e-09,1.0,7.0,0.0,0.0,0.000167821,9.0,14.0,0.0,431220.0,689149.0
4.0,5.0,9.0,8.0,9.46413e-05,0.00011602,1.27813e-09,2.0,2.0,0.0983802,0.396541,0.000262092,9.0,20.0,0.0,94699.0,377601.0
6.0,3.0,15.0,7.0,0.000119236,7.03007e-05,6.375e-10,7.0,2.0,0.113822,0.133837,4.59981e-05,9.0,18.0,0.0,151127.0,1447829.0
10.0,7.0,20.0,40.0,0.000211211,0.000153122,6.40625e-10,10.0,2.0,0.0,0.0,0.00067804,11.0,70.0,0.0,188858.0,1393791.0
9.0,12.0,16.0,23.0,0.000146728,0.000202212,3.4125e-09,16.0,5.0,0.0,0.12356,5.69372e-05,10.0,108.0,0.0,553417.0,995035.0
13.0,6.0,45.0,8.0,0.000192969,0.000112406,7.03125e-10,8.0,4.0,0.612656,0.0,2.27133e-05,11.0,78.0,0.0,124848.0,1578872.0
10.0,8.0,14.0,9.0,0.000167819,0.0001525,6.65625e-10,9.0,4.0,0.0,0.0,3.98693e-05,9.0,80.0,0.0,546285.0,1049630.0
4.0,1.0,8.0,1.0,6.39795e-05,2.73482e-05,3.3125e-09,1.0,1.0,0.0,0.0,0.000135702,9.0,4.0,0.0,129386.0,1332663.0
9.0,2.0,18.0,6.0,0.000130873,9.34072e-05,6.28125e-10,1.0,1.0,0.242536,0.106989,0.000268384,9.0,18.0,0.0,303117.0,1453966.0
16.0,2.0,33.0,2.0,0.000210862,5.00291e-05,6.4375e-10,2.0,2.0,0.0292353,0.0734718,0.000220115,11.0,32.0,0.0,658448.0,862990.0
12.0,7.0,41.0,16.0,0.000176186,0.000117062,2.025e-09,16.0,6.0,0.0,0.405442,0.000541556,11.0,84.0,0.0,367501.0,1002074.0
6.0,5.0,9.0,11.0,0.000111126,0.000112636,6.46875e-10,9.0,3.0,0.0,0.118312,0.000468186,9.0,30.0,0.0,360221.0,517325.0
5.0,21.0,11.0,65.0,8.47424e-05,0.00030281,2.2125e-09,11.0,16.0,0.230556,0.0,0.000448334,10.0,105.0,0.0,56684.0,426313.0
3.0,4.0,3.0,5.0,5.17338e-05,8.2214e-05,1.9875e-09,3.0,2.0,0.0,0.0359791,0.000111803,9.0,12.0,0.0,392080.0,1461634.0
4.0,3.0,5.0,5.0,8.1894e-05,6.25014e-05,6.875e-10,5.0,2.0,0.126886,0.0,0.000254114,9.0,12.0,0.0,457442.0,686010.0
2.0,2.0,3.0,4.0,5.59024e-05,3.84472e-05,6.40625e-10,2.0,2.0,0.0,0.0,0.000168668,9.0,4.0,0.0,167869.0,502770.0
10.0,9.0,21.0,11.0,0.000154414,0.000157233,1.32188e-09,11.0,4.0,0.0,0.121046,0.000147554,9.0,90.0,0.0,240049.0,335392.0
10.0,5.0,15.0,9.0,0.000176536,9.22068e-05,6.34375e-10,9.0,1.0,0.432823,0.102062,0.000155165,11.0,50.0,0.0,160114.0,462370.0
4.0,15.0,6.0,36.0,0.000116543,0.000213458,6.5625e-10,4.0,8.0,0.159199,0.0553637,0.0014497,10.0,60.0,0.0,144548.0,1171032.0
3.0,7.0,4.0,11.0,7.62234e-05,0.000121251,1.30937e-09,4.0,7.0,0.0,0.0,0.00145184,9.0,21.0,0.0,486547.0,1157645.0
5.0,5.0,12.0,5.0,8.72325e-05,9.09301e-05,6.59375e-10,5.0,4.0,0.0280717,0.0464991,0.00018619,9.0,25.0,0.0,59214.0,850076.0
1.0,11.0,3.0,16.0,2.80815e-05,0.000171813,6.625e-10,3.0,5.0,0.0275502,0.349927,0.00211879,10.0,11.0,0.0,527931.0,1316521.0
2.0,13.0,3.0,28.0,4.26963e-05,0.000256727,6.96875e-10,3.0,5.0,0.271873,0.33619,0.000397014,10.0,26.0,0.0,40406.0,252034.0
8.0,15.0,17.0,21.0,0.000154398,0.00020824,6.46875e-10,13.0,5.0,0.0275241,0.0,0.000509728,10.0,120.0,0.0,564647.0,1081890.0
6.0,4.0,19.0,6.0,8.82609e-05,7.01152e-05,3.35938e-09,6.0,4.0,0.0,0.0,6.62386e-05,9.0,24.0,0.0,428700.0,1250916.0
6.0,6.0,10.0,17.0,9.78472e-05,0.0001212,2.55938e-09,10.0,4.0,0.0729946,0.0,0.00182598,9.0,36.0,0.0,59684.0,701939.0
18.0,30.0,80.0,74.0,0.000309841,0.000410319,2.72813e-09,68.0,21.0,0.103164,0.0774597,0.000245947,12.0,540.0,0.0,258909.0,443906.0
22.0,8.0,52.0,10.0,0.000309113,0.000112109,2.0375e-09,10.0,8.0,0.122525,0.123299,0.000170507,11.0,176.0,0.0,95304.0,627996.0
2.0,3.0,5.0,6.0,4.76555e-05,6.71159e-05,1.28125e-09,5.0,3.0,0.0,0.0,0.00369048,9.0,6.0,0.0,580617.0,797268.0
3.0,6.0,7.0,10.0,6.44183e-05,0.000169445,6.28125e-10,2.0,1.0,0.0,0.0,0.0021875,9.0,18.0,0.0,58837.0,154136.0
7.0,28.0,15.0,104.0,0.000139273,0.000346556,7.28125e-10,15.0,17.0,0.0,0.163868,0.000168378,10.0,196.0,0.0,276957.0,942997.0
12.0,7.0,25.0,15.0,0.000161447,0.000182169,1.31563e-09,6.0,1.0,0.0225877,0.276319,6.71565e-05,10.0,84.0,0.0,352005.0,1094209.0
10.0,13.0,27.0,61.0,0.000187769,0.000235326,3.27187e-09,21.0,3.0,0.0161081,0.0,0.00028696,12.0,130.0,0.0,109519.0,1598327.0
12.0,13.0,25.0,18.0,0.000161447,0.000192356,4.93125e-09,17.0,9.0,0.163868,0.011978,0.000206291,10.0,156.0,0.0,352005.0,1481887.0
18.0,5.0,36.0,19.0,0.000302507,0.000103303,1.325e-09,15.0,2.0,0.0,0.102062,0.00027857,11.0,90.0,0.0,168814.0,1075930.0
3.0,4.0,6.0,18.0,6.30854e-05,7.7275e-05,6.5625e-10,6.0,4.0,0.0151203,0.0,0.000322911,9.0,12.0,0.0,306446.0,932423.0
6.0,10.0,14.0,29.0,9.93137e-05,0.000140515,6.96875e-10,14.0,7.0,0.0577618,0.0657952,5.63665e-05,9.0,60.0,0.0,359132.0,1365734.0
17.0,9.0,48.0,18.0,0.000260979,0.000164768,1.42813e-09,17.0,5.0,0.00950572,0.0915844,8.36817e-05,11.0,153.0,0.0,398999.0,887678.0
19.0,6.0,43.0,7.0,0.000256639,9.14154e-05,8.25e-10,7.0,5.0,0.0,0.197386,2.89613e-05,11.0,114.0,0.0,532093.0,1520642.0
1.0,18.0,1.0,39.0,3.04737e-05,0.000290985,6.5e-10,1.0,7.0,0.0505399,0.0,0.00209089,10.0,18.0,0.0,359143.0,1370616.0
16.0,10.0,32.0,13.0,0.000271743,0.000155316,7.46875e-10,13.0,7.0,0.0,0.0,6.73593e-05,11.0,160.0,0.0,643693.0,1599708.0
5.0,2.0,15.0,2.0,9.94487e-05,4.74228e-05,6.46875e-10,2.0,2.0,0.0,0.0,0.00010167,9.0,10.0,0.0,484902.0,945183.0
5.0,12.0,9.0,46.0,0.000141607,0.000203447,6.71875e-10,4.0,2.0,0.0,0.0,0.000120131,10.0,60.0,0.0,473920.0,1088600.0
15.0,4.0,35.0,4.0,0.000235842,8.51091e-05,6.53125e-10,4.0,2.0,0.327423,0.0,0.000173399,11.0,60.0,0.0,390372.0,933248.0
5.0,8.0,14.0,38.0,9.15669e-05,0.000124929,6.875e-10,13.0,7.0,0.0,0.0,0.000236829,9.0,40.0,0.0,230186.0,688069.0
3.0,10.0,3.0,27.0,5.98295e-05,0.000171548,6.4375e-10,3.0,4.0,0.0216982,0.0140193,0.00047476,10.0,30.0,0.0,532097.0,565000.0
7.0,10.0,17.0,25.0,0.000143992,0.00014207,6.5625e-10,15.0,4.0,0.0479463,0.109985,0.000241413,9.0,70.0,0.0,462773.0,1226668.0
12.0,5.0,38.0,13.0,0.000208977,9.1993e-05,7.09375e-10,10.0,4.0,0.0,0.0372161,0.000119601,11.0,60.0,0.0,12626.0,1393723.0
8.0,4.0,11.0,8.0,0.00012699,8.30314e-05,6.53125e-10,8.0,3.0,0.120206,0.0,5.81645e-05,9.0,32.0,0.0,529341.0,716664.0
6.0,3.0,8.0,4.0,0.000134359,8.16136e-05,6.65625e-10,4.0,3.0,0.0,0.0,9.57093e-05,9.0,18.0,0.0,98062.0,994338.0
2.0,3.0,3.0,5.0,4.26963e-05,5.92128e-05,5.21875e-09,3.0,3.0,0.0939423,0.215666,0.00257172,9.0,6.0,0.0,40406.0,608514.0
10.0,6.0,19.0,23.0,0.000150317,0.000110496,7.0625e-10,19.0,5.0,0.0,0.0453609,0.000113832,9.0,60.0,0.0,118982.0,1358325.0
2.0,3.0,3.0,10.0,5.7665e-05,9.38e-05,1.2625e-09,3.0,2.0,0.431053,0.0,0.00252101,9.0,6.0,0.0,415393.0,547814.0
3.0,6.0,4.0,14.0,5.43801e-05,8.70302e-05,1.45625e-09,4.0,6.0,0.0,0.0,0.000403027,9.0,18.0,0.0,702172.0,922163.0
3.0,2.0,3.0,6.0,9.84095e-05,5.61276e-05,6.5625e-10,1.0,2.0,0.0170996,0.0,0.000356125,9.0,6.0,0.0,189897.0,1674002.0
6.0,13.0,14.0,28.0,0.000108097,0.0002102,6.78125e-10,11.0,5.0,0.0,0.0,0.000114008,10.0,78.0,0.0,436249.0,644552.0
1.0,3.0,1.0,8.0,3.33416e-05,6.36642e-05,6.28125e-10,1.0,2.0,0.0515026,0.186551,0.00235768,9.0,3.0,0.0,518540.0,619594.0
5.0,7.0,6.0,9.0,0.000108321,0.00013463,6.40625e-10,6.0,3.0,0.135124,0.0500626,0.000589752,9.0,35.0,0.0,486710.0,813692.0
7.0,14.0,7.0,19.0,0.000122162,0.000291868,6.53125e-10,7.0,2.0,0.0,0.0,5.60944e-05,10.0,98.0,0.0,519140.0,562330.0
3.0,13.0,9.0,19.0,6.16707e-05,0.000214169,1.91875e-09,9.0,2.0,0.0,0.0,0.000885614,10.0,39.0,0.0,270239.0,1249412.0
12.0,1.0,17.0,4.0,0.000168757,3.12173e-05,6.53125e-10,4.0,1.0,0.197674,0.562069,1.94468e-05,9.0,12.0,0.0,533391.0,1381243.0
8.0,17.0,25.0,34.0,0.000137389,0.000304393,6.5e-10,25.0,6.0,0.0,0.134976,0.000113771,10.0,136.0,0.0,535706.0,1262548.0
3.0,26.0,7.0,84.0,6.44183e-05,0.000414026,6.90625e-10,7.0,8.0,0.0,0.0276395,0.000110904,10.0,78.0,0.0,58837.0,1688956.0
12.0,10.0,24.0,39.0,0.000182095,0.000171845,2.625e-09,23.0,7.0,0.0,0.1849,0.000348728,12.0,120.0,0.0,253058.0,1087787.0
8.0,9.0,25.0,35.0,0.000166253,0.000135254,7e-10,20.0,7.0,0.0,0.0,7.90662e-05,9.0,72.0,0.0,191855.0,368244.0
2.0,3.0,4.0,7.0,5.03992e-05,8.51021e-05,6.5625e-10,4.0,2.0,0.0224762,0.0,0.00140432,9.0,6.0,0.0,41943.0,564540.0
2.0,11.0,12.0,20.0,4.43513e-05,0.000175956,3.2625e-09,12.0,6.0,0.61056,0.0,0.00272969,10.0,22.0,0.0,490306.0,1442571.0
8.0,8.0,10.0,10.0,0.000119051,0.000137358,2.7125e-09,10.0,3.0,0.0521917,0.0,0.000320932,9.0,64.0,0.0,100511.0,1213961.0
10.0,7.0,22.0,19.0,0.000147909,0.000124724,7.28125e-10,12.0,5.0,0.0,0.35745,5.58567e-05,9.0,70.0,0.0,501540.0,870342.0
1.0,12.0,2.0,43.0,3.38418e-05,0.000250062,6.78125e-10,2.0,5.0,0.0,0.0485643,0.000466165,10.0,12.0,0.0,277030.0,961582.0
3.0,1.0,3.0,1.0,5.5145e-05,3.15549e-05,6.6875e-10,1.0,1.0,0.791467,0.0,0.000389063,9.0,3.0,0.0,622549.0,934135.0
12.0,6.0,22.0,7.0,0.000138997,0.000141485,7.1875e-10,5.0,1.0,0.0,0.0,0.000310316,9.0,72.0,0.0,454160.0,1331821.0
5.0,8.0,8.0,12.0,9.96669e-05,0.000170105,6.65625e-10,4.0,4.0,0.0,0.245145,0.00062007,9.0,40.0,0.0,618288.0,1115327.0
6.0,10.0,9.0,10.0,0.000130024,0.000165094,6.5e-10,9.0,2.0,0.0236459,0.0233762,0.0015459,9.0,60.0,0.0,454080.0,509353.0
6.0,7.0,19.0,13.0,0.000156975,0.000114876,6.65625e-10,12.0,6.0,0.0419637,0.09245,0.000496325,9.0,42.0,0.0,56872.0,727099.0
21.0,1.0,45.0,1.0,0.000282809,3.67666e-05,6.40625e-10,1.0,1.0,0.0,0.0540738,2.34488e-05,11.0,21.0,0.0,550487.0,1593485.0
8.0,8.0,15.0,19.0,9.93839e-05,0.000156356,6.96875e-10,15.0,4.0,0.0802572,0.0,5.01706e-05,9.0,64.0,0.0,412674.0,811411.0
14.0,7.0,41.0,10.0,0.000240125,0.00014762,7.25e-10,8.0,5.0,0.0713263,0.0588726,0.000420447,11.0,98.0,0.0,403481.0,1704865.0
3.0,24.0,5.0,75.0,5.88903e-05,0.000357049,3.98125e-09,5.0,4.0,0.0,0.0345857,0.000580552,10.0,72.0,0.0,486093.0,561278.0
23.0,10.0,59.0,24.0,0.000324953,0.00016306,1.40938e-09,24.0,5.0,0.0852134,0.0885615,2.88474e-05,11.0,230.0,0.0,191911.0,1309134.0
4.0,10.0,5.0,20.0,7.00252e-05,0.000170851,1.31563e-09,5.0,5.0,0.0,0.0,0.000471194,9.0,40.0,0.0,570878.0,1437387.0
3.0,5.0,4.0,8.0,0.000104492,0.000103669,6.5e-10,1.0,2.0,0.161206,0.0,9.70986e-05,9.0,15.0,0.0,500855.0,837035.0
4.0,13.0,4.0,18.0,8.3505e-05,0.000192356,6.6875e-10,4.0,5.0,0.0,0.0111873,2.9496e-05,10.0,52.0,0.0,594321.0,1481887.0
3.0,3.0,5.0,6.0,6.22333e-05,6.96371e-05,1.325e-09,5.0,3.0,0.0613572,0.0,0.00082085,9.0,9.0,0.0,90015.0,793186.0
17.0,10.0,21.0,10.0,0.000211058,0.000219895,6.5625e-10,6.0,2.0,0.0,0.0680414,6.0824e-05,12.0,170.0,0.0,594794.0,1191250.0
3.0,3.0,3.0,5.0,5.88721e-05,6.48276e-05,6.40625e-10,3.0,1.0,0.0,0.0373979,0.000195035,9.0,9.0,0.0,155302.0,476068.0
12.0,4.0,25.0,8.0,0.000161447,8.98685e-05,4.6125e-09,6.0,3.0,0.0,0.148467,0.000117778,9.0,48.0,0.0,352005.0,1217822.0
4.0,6.0,8.0,14.0,9.72956e-05,0.000137156,6.46875e-10,5.0,2.0,0.0,0.0435194,1.94002e-05,9.0,24.0,0.0,391020.0,1254454.0
3.0,12.0,6.0,21.0,7.78041e-05,0.000228564,6.46875e-10,6.0,3.0,0.590879,0.0,0.000451671,10.0,36.0,0.0,176527.0,545337.0
3.0,5.0,3.0,12.0,9.44259e-05,0.000117505,6.53125e-10,2.0,4.0,0.0,0.03253,0.000571984,9.0,15.0,0.0,160980.0,752845.0
6.0,9.0,28.0,21.0,0.000122343,0.0001335,6.6875e-10,15.0,5.0,0.0,0.121183,0.000194705,9.0,54.0,0.0,326481.0,795526.0
11.0,2.0,28.0,3.0,0.000164659,5.46817e-05,2.66875e-09,2.0,2.0,0.0,0.0,0.000503182,9.0,22.0,0.0,667218.0,851570.0
13.0,1.0,35.0,1.0,0.000222642,2.80384e-05,6.59375e-10,1.0,1.0,0.0,0.0753778,2.78958e-06,11.0,13.0,0.0,550654.0,619586.0
12.0,16.0,18.0,43.0,0.000187827,0.000236587,2.06875e-09,15.0,7.0,0.0,0.336011,5.77707e-05,12.0,192.0,0.0,401451.0,561572.0
48.0,1.0,149.0,1.0,0.000665172,3.95974e-05,6.65625e-10,1.0,1.0,0.0,0.10701,4.0724e-06,11.0,48.0,0.0,49806.0,308036.0
2.0,2.0,3.0,5.0,4.57256e-05,4.76555e-05,6.40625e-10,3.0,2.0,0.0255405,0.0,7.23078e-05,9.0,4.0,0.0,183642.0,580617.0
11.0,5.0,19.0,14.0,0.000183369,0.000110691,6.5625e-10,14.0,5.0,0.0,0.144338,0.000133165,11.0,55.0,0.0,586035.0,1027413.0
4.0,5.0,15.0,9.0,7.03213e-05,0.000101002,1.29063e-09,9.0,5.0,0.0,0.0,0.00171569,9.0,20.0,0.0,309084.0,1381996.0
7.0,10.0,17.0,19.0,0.000141975,0.000170399,6.53125e-10,16.0,3.0,0.0,0.0365758,0.000139503,9.0,70.0,0.0,420345.0,1604737.0
10.0,11.0,30.0,16.0,0.000209703,0.000160144,6.96875e-10,16.0,6.0,0.0372678,0.0,0.000116014,11.0,110.0,0.0,433648.0,1451821.0
14.0,3.0,45.0,3.0,0.000209389,7.42861e-05,3.40625e-09,3.0,2.0,0.0271163,0.167705,0.000568488,11.0,42.0,0.0,38525.0,83044.0
8.0,8.0,17.0,24.0,0.000141676,0.000182105,6.46875e-10,4.0,3.0,0.0,0.109109,0.000267655,10.0,64.0,0.0,235649.0,551674.0
8.0,4.0,25.0,4.0,0.000139961,6.82484e-05,6.625e-10,4.0,4.0,0.0,0.0,0.000171833,9.0,32.0,0.0,307088.0,710238.0
11.0,7.0,126.0,14.0,0.000191261,0.000160066,6.65625e-10,8.0,2.0,0.0419314,0.0,4.84719e-05,11.0,77.0,0.0,36478.0,514468.0
7.0,15.0,15.0,28.0,0.000147094,0.000246126,6.59375e-10,8.0,5.0,0.0,0.0829396,0.000230466,10.0,105.0,0.0,484718.0,1181785.0
18.0,6.0,43.0,13.0,0.000380623,0.000118378,6.53125e-10,10.0,4.0,0.0,0.186493,0.000136712,11.0,108.0,0.0,10798.0,348762.0
16.0,2.0,82.0,5.0,0.000268413,5.42776e-05,6.84375e-10,5.0,2.0,0.0,0.290474,9.80511e-05,11.0,32.0,0.0,567248.0,1335525.0
1.0,8.0,1.0,10.0,3.2287e-05,0.000137358,6.40625e-10,1.0,2.0,0.0,0.0,0.00211256,9.0,8.0,0.0,607434.0,1213961.0
4.0,9.0,5.0,25.0,8.68203e-05,0.000126541,7.03125e-10,5.0,6.0,0.111417,0.134304,0.000647372,9.0,36.0,0.0,158676.0,524743.0
2.0,11.0,2.0,24.0,6.08454e-05,0.000179185,1.28125e-09,2.0,6.0,0.0,0.193649,0.00161435,10.0,22.0,0.0,240127.0,622847.0
3.0,7.0,3.0,29.0,7.77707e-05,0.000130014,6.46875e-10,3.0,4.0,0.0,0.0549857,0.000377503,9.0,21.0,0.0,493261.0,915898.0
19.0,6.0,63.0,18.0,0.000293238,0.000120978,6.96875e-10,16.0,4.0,0.0,0.0175709,6.06354e-05,11.0,114.0,0.0,257414.0,723520.0
7.0,9.0,13.0,11.0,0.000122416,0.000139587,1.97188e-09,9.0,5.0,0.0,0.0,0.000643444,9.0,63.0,0.0,308019.0,959246.0
10.0,5.0,14.0,8.0,0.000179792,9.28457e-05,6.40625e-10,8.0,3.0,0.0,0.168969,0.000274476,11.0,50.0,0.0,61742.0,284312.0
21.0,3.0,65.0,3.0,0.00030281,6.30947e-05,2.025e-09,3.0,3.0,0.0,0.0,2.68878e-05,11.0,63.0,0.0,426313.0,1388736.0
14.0,5.0,23.0,19.0,0.000199806,9.76296e-05,2.04375e-09,19.0,4.0,0.0,0.161443,0.000192785,11.0,70.0,0.0,397125.0,818831.0
4.0,13.0,9.0,21.0,7.79132e-05,0.000189506,1.9375e-09,9.0,2.0,0.0,0.063214,0.00046511,10.0,52.0,0.0,93529.0,932711.0
1.0,14.0,1.0,49.0,3.04909e-05,0.000240871,1.94375e-09,1.0,2.0,0.0,0.108931,0.00108691,10.0,14.0,0.0,480165.0,1387636.0
20.0,12.0,86.0,46.0,0.000405133,0.000203447,6.6875e-10,36.0,2.0,0.473413,0.0,4.26857e-05,12.0,240.0,0.0,344413.0,1088600.0
5.0,10.0,5.0,15.0,0.000120474,0.000197085,6.53125e-10,5.0,3.0,0.0,0.128374,0.000447114,10.0,50.0,0.0,239809.0,1081456.0
7.0,9.0,15.0,25.0,0.000133123,0.00019167,6.46875e-10,14.0,3.0,0.0,0.0811817,0.000345959,10.0,63.0,0.0,463080.0,1072078.0
9.0,12.0,16.0,35.0,0.000146728,0.000177418,5.40938e-09,16.0,12.0,0.0751175,0.181462,0.000328114,10.0,108.0,0.0,553417.0,935497.0
8.0,5.0,29.0,14.0,0.000121114,9.47995e-05,7.03125e-10,14.0,3.0,0.768521,0.339343,6.81279e-05,9.0,40.0,0.0,638750.0,1689534.0
3.0,2.0,3.0,2.0,5.57749e-05,5.95633e-05,6.4375e-10,2.0,2.0,0.0,0.352673,5.75997e-05,9.0,6.0,0.0,660262.0,1098028.0
7.0,6.0,15.0,17.0,0.000140406,0.000109181,2.00625e-09,13.0,4.0,0.0,0.0,0.000118961,9.0,42.0,0.0,319334.0,552834.0
6.0,2.0,16.0,3.0,0.000123222,4.39207e-05,6.5625e-10,3.0,2.0,0.0,0.0,2.05947e-05,9.0,12.0,0.0,429219.0,774619.0
4.0,8.0,4.0,19.0,7.82667e-05,0.00013687,6.65625e-10,4.0,4.0,0.0290191,0.125,0.000129198,9.0,32.0,0.0,626447.0,1047885.0
2.0,6.0,4.0,13.0,5.57903e-05,0.000140678,6.40625e-10,4.0,3.0,0.0,0.122628,0.00134716,9.0,12.0,0.0,254434.0,959677.0
4.0,5.0,13.0,16.0,8.54425e-05,9.11968e-05,6.78125e-10,8.0,4.0,0.0,0.125157,8.29315e-05,9.0,20.0,0.0,421523.0,893139.0
13.0,12.0,22.0,26.0,0.000228126,0.000173679,1.97188e-09,22.0,9.0,0.015401,0.351908,0.000346359,12.0,156.0,0.0,87783.0,258923.0
4.0,2.0,16.0,2.0,8.30841e-05,4.75643e-05,6.4375e-10,2.0,2.0,0.0,0.0,0.000156931,9.0,8.0,0.0,157241.0,232062.0
4.0,7.0,8.0,19.0,6.39795e-05,0.000105512,4.17188e-09,8.0,6.0,0.0,0.0,0.000182985,9.0,28.0,0.0,129386.0,1171059.0
4.0,26.0,5.0,84.0,7.41404e-05,0.000414026,6.90625e-10,5.0,9.0,0.610682,0.0585487,0.000196997,10.0,104.0,0.0,31336.0,1688956.0
4.0,4.0,15.0,5.0,9.10782e-05,9.38572e-05,6.375e-10,4.0,1.0,0.0,0.0449467,0.000797194,9.0,16.0,0.0,141477.0,1417946.0
8.0,19.0,14.0,75.0,0.000124143,0.000295585,6.78125e-10,14.0,4.0,0.667675,0.400501,7.07423e-05,10.0,152.0,0.0,454566.0,993651.0
6.0,7.0,18.0,17.0,0.000111425,0.000129737,1.34375e-09,11.0,4.0,0.0602475,0.0,7.96644e-05,9.0,42.0,0.0,549019.0,618163.0
5.0,8.0,20.0,15.0,0.000107,0.000134083,6.4375e-10,6.0,3.0,0.0,0.0716115,0.000282893,9.0,40.0,0.0,57469.0,1016794.0
12.0,3.0,42.0,3.0,0.000170647,4.56244e-05,1.35625e-09,3.0,3.0,0.0,0.170561,4.19828e-05,9.0,36.0,0.0,245424.0,821695.0
4.0,29.0,6.0,54.0,0.000103839,0.000275692,6.375e-10,5.0,3.0,0.0,0.191663,0.00162426,10.0,116.0,0.0,98704.0,228703.0
10.0,5.0,12.0,10.0,0.000194106,7.80949e-05,1.9875e-09,10.0,4.0,0.0,0.0,0.000341705,11.0,50.0,0.0,658067.0,677360.0
10.0,5.0,21.0,7.0,0.000174643,0.000105257,2.62813e-09,7.0,3.0,0.131165,0.0,0.000460476,11.0,50.0,0.0,431572.0,960821.0
3.0,6.0,3.0,7.0,6.67303e-05,0.000126456,1.27813e-09,3.0,1.0,0.0,0.0,0.00082135,9.0,18.0,0.0,388726.0,1529848.0
2.0,7.0,2.0,12.0,5.7293e-05,0.000113906,6.59375e-10,2.0,5.0,0.0,0.0,0.000555063,9.0,14.0,0.0,624556.0,715209.0
9.0,1.0,25.0,1.0,0.000174917,3.07673e-05,1.94375e-09,1.0,1.0,0.0,0.342873,0.000293361,11.0,9.0,0.0,273782.0,1212910.0
22.0,26.0,52.0,27.0,0.000309113,0.000328908,2.15625e-09,27.0,22.0,0.0,0.0,8.23759e-05,12.0,572.0,0.0,95304.0,392454.0
